model_label,set_name,q,n_display,rel,leader_option_idx,shares_options,chosen_option_idx,valid,n
qwen25_7b_it,pets_q7,7,49,0.25,3,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",3,True,20
qwen25_7b_it,pets_q7,7,49,0.25,4,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061]",6,True,7
qwen25_7b_it,pets_q7,7,49,0.25,5,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061]",5,True,28
qwen25_7b_it,pets_q7,7,49,0.25,6,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.32653061224489793]",6,True,34
qwen25_7b_it,pets_q7,7,49,0.25,0,"[0.32653061224489793, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",1,True,13
qwen25_7b_it,pets_q7,7,49,0.25,2,"[0.12244897959183673, 0.12244897959183673, 0.32653061224489793, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",1,True,12
qwen25_7b_it,pets_q7,7,49,0.25,4,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061]",4,True,20
qwen25_7b_it,pets_q7,7,49,0.25,5,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061]",1,True,6
qwen25_7b_it,pets_q7,7,49,0.25,0,"[0.32653061224489793, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",0,True,19
qwen25_7b_it,pets_q7,7,49,0.25,1,"[0.12244897959183673, 0.32653061224489793, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",4,True,1
qwen25_7b_it,pets_q7,7,49,0.25,2,"[0.12244897959183673, 0.12244897959183673, 0.32653061224489793, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",2,True,25
qwen25_7b_it,pets_q7,7,49,0.25,3,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",2,True,1
qwen25_7b_it,pets_q7,7,49,0.25,0,"[0.32653061224489793, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",3,True,2
qwen25_7b_it,pets_q7,7,49,0.25,4,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061]",1,True,9
qwen25_7b_it,pets_q7,7,49,0.25,6,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.32653061224489793]",1,True,3
qwen25_7b_it,pets_q7,7,49,0.25,3,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",1,True,13
qwen25_7b_it,pets_q7,7,49,0.25,6,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.32653061224489793]",5,True,2
qwen25_7b_it,pets_q7,7,49,0.25,3,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",6,True,4
qwen25_7b_it,pets_q7,7,49,0.25,5,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061]",6,True,4
qwen25_7b_it,pets_q7,7,49,0.25,1,"[0.12244897959183673, 0.32653061224489793, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",2,True,3
qwen25_7b_it,pets_q7,7,49,0.25,1,"[0.12244897959183673, 0.32653061224489793, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",5,True,1
qwen25_7b_it,pets_q7,7,49,0.25,0,"[0.32653061224489793, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",6,True,2
qwen25_7b_it,pets_q7,7,49,0.25,5,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061]",3,True,1
qwen25_7b_it,pets_q7,7,49,0.25,3,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",0,True,1
qwen25_7b_it,pets_q7,7,49,0.25,4,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061]",2,True,1
qwen25_7b_it,pets_q7,7,49,0.25,4,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061]",3,True,2
qwen25_7b_it,pets_q7,7,49,0.25,5,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061]",4,True,1
qwen25_7b_it,pets_q7,7,49,0.25,6,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.32653061224489793]",4,True,1
qwen25_7b_it,pets_q7,7,49,0.25,0,"[0.32653061224489793, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",2,True,2
qwen25_7b_it,pets_q7,7,49,0.25,1,"[0.12244897959183673, 0.32653061224489793, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",6,True,1
qwen25_7b_it,pets_q7,7,49,0.25,4,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.10204081632653061, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061]",5,True,1
qwen25_7b_it,pets_q7,7,49,0.25,3,"[0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.32653061224489793, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",5,True,1
qwen25_7b_it,pets_q7,7,49,0.4,0,"[0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",0,True,27
qwen25_7b_it,pets_q7,7,49,0.4,1,"[0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",1,True,38
qwen25_7b_it,pets_q7,7,49,0.4,2,"[0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",1,True,2
qwen25_7b_it,pets_q7,7,49,0.4,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",3,True,37
qwen25_7b_it,pets_q7,7,49,0.4,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.08163265306122448, 0.08163265306122448]",4,True,34
qwen25_7b_it,pets_q7,7,49,0.4,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.42857142857142855, 0.08163265306122448]",5,True,38
qwen25_7b_it,pets_q7,7,49,0.4,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.42857142857142855]",6,True,36
qwen25_7b_it,pets_q7,7,49,0.4,2,"[0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",2,True,36
qwen25_7b_it,pets_q7,7,49,0.4,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.08163265306122448, 0.08163265306122448]",6,True,3
qwen25_7b_it,pets_q7,7,49,0.4,0,"[0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",1,True,11
qwen25_7b_it,pets_q7,7,49,0.4,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",2,True,2
qwen25_7b_it,pets_q7,7,49,0.4,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.08163265306122448, 0.08163265306122448]",1,True,2
qwen25_7b_it,pets_q7,7,49,0.4,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.08163265306122448, 0.08163265306122448]",2,True,1
qwen25_7b_it,pets_q7,7,49,0.4,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",6,True,1
qwen25_7b_it,pets_q7,7,49,0.4,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.42857142857142855, 0.08163265306122448]",6,True,2
qwen25_7b_it,pets_q7,7,49,0.4,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.42857142857142855]",1,True,2
qwen25_7b_it,pets_q7,7,49,0.4,0,"[0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",4,True,1
qwen25_7b_it,pets_q7,7,49,0.4,0,"[0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",3,True,1
qwen25_7b_it,pets_q7,7,49,0.4,1,"[0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",2,True,1
qwen25_7b_it,pets_q7,7,49,0.4,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.42857142857142855]",3,True,1
qwen25_7b_it,pets_q7,7,49,0.4,2,"[0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",5,True,1
qwen25_7b_it,pets_q7,7,49,0.4,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.42857142857142855]",2,True,1
qwen25_7b_it,pets_q7,7,49,0.4,1,"[0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",4,True,1
qwen25_7b_it,pets_q7,7,49,0.4,2,"[0.10204081632653061, 0.10204081632653061, 0.42857142857142855, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448]",6,True,1
qwen25_7b_it,pets_q7,7,49,0.6,0,"[0.5918367346938775, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366]",0,True,35
qwen25_7b_it,pets_q7,7,49,0.6,1,"[0.08163265306122448, 0.5918367346938775, 0.08163265306122448, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366]",1,True,40
qwen25_7b_it,pets_q7,7,49,0.6,2,"[0.08163265306122448, 0.08163265306122448, 0.5918367346938775, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366]",2,True,39
qwen25_7b_it,pets_q7,7,49,0.6,3,"[0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.5918367346938775, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366]",3,True,38
qwen25_7b_it,pets_q7,7,49,0.6,4,"[0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.061224489795918366, 0.5918367346938775, 0.061224489795918366, 0.061224489795918366]",4,True,40
qwen25_7b_it,pets_q7,7,49,0.6,5,"[0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.5918367346938775, 0.061224489795918366]",5,True,39
qwen25_7b_it,pets_q7,7,49,0.6,6,"[0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.5918367346938775]",6,True,40
qwen25_7b_it,pets_q7,7,49,0.6,0,"[0.5918367346938775, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366]",2,True,2
qwen25_7b_it,pets_q7,7,49,0.6,0,"[0.5918367346938775, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366]",1,True,3
qwen25_7b_it,pets_q7,7,49,0.6,2,"[0.08163265306122448, 0.08163265306122448, 0.5918367346938775, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366]",6,True,1
qwen25_7b_it,pets_q7,7,49,0.6,3,"[0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.5918367346938775, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366]",6,True,1
qwen25_7b_it,pets_q7,7,49,0.6,5,"[0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.5918367346938775, 0.061224489795918366]",2,True,1
qwen25_7b_it,pets_q7,7,49,0.6,3,"[0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.5918367346938775, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366]",2,True,1
qwen25_7b_it,pets_q7,7,49,0.8,0,"[0.7346938775510204, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",0,True,38
qwen25_7b_it,pets_q7,7,49,0.8,1,"[0.061224489795918366, 0.7346938775510204, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",1,True,40
qwen25_7b_it,pets_q7,7,49,0.8,2,"[0.061224489795918366, 0.04081632653061224, 0.7346938775510204, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",2,True,40
qwen25_7b_it,pets_q7,7,49,0.8,3,"[0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.7346938775510204, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",3,True,39
qwen25_7b_it,pets_q7,7,49,0.8,4,"[0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.7346938775510204, 0.04081632653061224, 0.04081632653061224]",4,True,40
qwen25_7b_it,pets_q7,7,49,0.8,5,"[0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.7346938775510204, 0.04081632653061224]",5,True,40
qwen25_7b_it,pets_q7,7,49,0.8,6,"[0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.7346938775510204]",6,True,40
qwen25_7b_it,pets_q7,7,49,0.8,0,"[0.7346938775510204, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",6,True,2
qwen25_7b_it,pets_q7,7,49,0.8,3,"[0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.7346938775510204, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",2,True,1
qwen25_7b_it,pets_q7,7,49,1.0,0,"[0.8775510204081632, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612]",0,True,39
qwen25_7b_it,pets_q7,7,49,1.0,1,"[0.02040816326530612, 0.8775510204081632, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612]",1,True,40
qwen25_7b_it,pets_q7,7,49,1.0,2,"[0.02040816326530612, 0.02040816326530612, 0.8775510204081632, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612]",2,True,40
qwen25_7b_it,pets_q7,7,49,1.0,3,"[0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.8775510204081632, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612]",3,True,40
qwen25_7b_it,pets_q7,7,49,1.0,4,"[0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.8775510204081632, 0.02040816326530612, 0.02040816326530612]",4,True,40
qwen25_7b_it,pets_q7,7,49,1.0,5,"[0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.8775510204081632, 0.02040816326530612]",5,True,40
qwen25_7b_it,pets_q7,7,49,1.0,6,"[0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.8775510204081632]",6,True,40
qwen25_7b_it,pets_q7,7,49,1.0,0,"[0.8775510204081632, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612]",1,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,0,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",2.0,True,10
qwen25_7b_it,policy_priorities_q10,10,49,0.0,1,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",6.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,2,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",2.0,True,7
qwen25_7b_it,policy_priorities_q10,10,49,0.0,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",2.0,True,7
qwen25_7b_it,policy_priorities_q10,10,49,0.0,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",4.0,True,4
qwen25_7b_it,policy_priorities_q10,10,49,0.0,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",1.0,True,8
qwen25_7b_it,policy_priorities_q10,10,49,0.0,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",1.0,True,10
qwen25_7b_it,policy_priorities_q10,10,49,0.0,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",1.0,True,9
qwen25_7b_it,policy_priorities_q10,10,49,0.0,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",2.0,True,15
qwen25_7b_it,policy_priorities_q10,10,49,0.0,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.10204081632653061]",0.0,True,5
qwen25_7b_it,policy_priorities_q10,10,49,0.0,0,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,1,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0.0,True,5
qwen25_7b_it,policy_priorities_q10,10,49,0.0,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",,False,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",2.0,True,9
qwen25_7b_it,policy_priorities_q10,10,49,0.0,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",5.0,True,6
qwen25_7b_it,policy_priorities_q10,10,49,0.0,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",1.0,True,9
qwen25_7b_it,policy_priorities_q10,10,49,0.0,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.10204081632653061]",,False,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,0,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",1.0,True,11
qwen25_7b_it,policy_priorities_q10,10,49,0.0,1,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",5.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,2,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",5.0,True,5
qwen25_7b_it,policy_priorities_q10,10,49,0.0,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",5.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",1.0,True,9
qwen25_7b_it,policy_priorities_q10,10,49,0.0,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",6.0,True,4
qwen25_7b_it,policy_priorities_q10,10,49,0.0,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",2.0,True,11
qwen25_7b_it,policy_priorities_q10,10,49,0.0,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.10204081632653061]",1.0,True,5
qwen25_7b_it,policy_priorities_q10,10,49,0.0,0,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",4.0,True,3
qwen25_7b_it,policy_priorities_q10,10,49,0.0,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",3.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",2.0,True,8
qwen25_7b_it,policy_priorities_q10,10,49,0.0,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",4.0,True,4
qwen25_7b_it,policy_priorities_q10,10,49,0.0,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.10204081632653061]",6.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,1,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",9.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",1.0,True,11
qwen25_7b_it,policy_priorities_q10,10,49,0.0,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",6.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",4.0,True,3
