model_label,condition_id,q,N,run,step,time_sweeps,record_type,leader_share,n_active_opinions
qwen25_7b_parent,neutral_q50_N200,50,200,1,12400,62.0,regular,0.565,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12420,62.1,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12440,62.2,regular,0.56,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12460,62.3,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12480,62.4,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12500,62.5,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12520,62.6,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12540,62.7,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12560,62.8,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12580,62.9,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12600,63.0,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12620,63.1,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12640,63.2,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12660,63.3,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12680,63.4,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12700,63.5,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12720,63.6,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12740,63.7,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12760,63.8,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12780,63.9,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12800,64.0,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12820,64.1,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12840,64.2,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12860,64.3,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12880,64.4,regular,0.555,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12900,64.5,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12920,64.6,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12940,64.7,regular,0.565,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12960,64.8,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,12980,64.9,regular,0.56,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13000,65.0,regular,0.565,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13020,65.1,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13040,65.2,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13060,65.3,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13080,65.4,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13100,65.5,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13120,65.6,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13140,65.7,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13160,65.8,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13180,65.9,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13200,66.0,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13220,66.1,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13240,66.2,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13260,66.3,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13280,66.4,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13300,66.5,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13320,66.6,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13340,66.7,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13360,66.8,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13380,66.9,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13400,67.0,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13420,67.1,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13440,67.2,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13460,67.3,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13480,67.4,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13500,67.5,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13520,67.6,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13540,67.7,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13560,67.8,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13580,67.9,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13600,68.0,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13620,68.1,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13640,68.2,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13660,68.3,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13680,68.4,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13700,68.5,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13720,68.6,regular,0.565,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13740,68.7,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13760,68.8,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13780,68.9,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13800,69.0,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13820,69.1,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13840,69.2,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13860,69.3,regular,0.63,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13880,69.4,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13900,69.5,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13920,69.6,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13940,69.7,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13960,69.8,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,13980,69.9,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14000,70.0,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14020,70.1,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14040,70.2,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14060,70.3,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14080,70.4,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14100,70.5,regular,0.555,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14120,70.6,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14140,70.7,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14160,70.8,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14180,70.9,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14200,71.0,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14220,71.1,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14240,71.2,regular,0.62,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14260,71.3,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14280,71.4,regular,0.62,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14300,71.5,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14320,71.6,regular,0.62,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14340,71.7,regular,0.63,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14360,71.8,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14380,71.9,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14400,72.0,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14420,72.1,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14440,72.2,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14460,72.3,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14480,72.4,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14500,72.5,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14520,72.6,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14540,72.7,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14560,72.8,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14580,72.9,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14600,73.0,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14620,73.1,regular,0.625,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14640,73.2,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14660,73.3,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14680,73.4,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14700,73.5,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14720,73.6,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14740,73.7,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14760,73.8,regular,0.675,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14780,73.9,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14800,74.0,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14820,74.1,regular,0.665,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14840,74.2,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14860,74.3,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14880,74.4,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14900,74.5,regular,0.665,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14920,74.6,regular,0.685,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14940,74.7,regular,0.71,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14960,74.8,regular,0.71,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,14980,74.9,regular,0.695,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15000,75.0,regular,0.7,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15020,75.1,regular,0.705,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15040,75.2,regular,0.72,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15060,75.3,regular,0.725,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15080,75.4,regular,0.73,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15100,75.5,regular,0.72,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15120,75.6,regular,0.73,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15140,75.7,regular,0.71,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15160,75.8,regular,0.7,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15180,75.9,regular,0.675,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15200,76.0,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15220,76.1,regular,0.68,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15240,76.2,regular,0.665,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15260,76.3,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15280,76.4,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15300,76.5,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15320,76.6,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15340,76.7,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15360,76.8,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15380,76.9,regular,0.7,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15400,77.0,regular,0.7,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15420,77.1,regular,0.705,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15440,77.2,regular,0.705,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15460,77.3,regular,0.68,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15480,77.4,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15500,77.5,regular,0.675,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15520,77.6,regular,0.685,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15540,77.7,regular,0.685,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15560,77.8,regular,0.675,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15580,77.9,regular,0.685,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15600,78.0,regular,0.685,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15620,78.1,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15640,78.2,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15660,78.3,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15680,78.4,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15700,78.5,regular,0.63,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15720,78.6,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15740,78.7,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15760,78.8,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15780,78.9,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15800,79.0,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15820,79.1,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15840,79.2,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15860,79.3,regular,0.605,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15880,79.4,regular,0.605,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15900,79.5,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15920,79.6,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15940,79.7,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15960,79.8,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,15980,79.9,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16000,80.0,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16020,80.1,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16040,80.2,regular,0.605,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16060,80.3,regular,0.62,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16080,80.4,regular,0.63,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16100,80.5,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16120,80.6,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16140,80.7,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16160,80.8,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16180,80.9,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16200,81.0,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16220,81.1,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16240,81.2,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16260,81.3,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16280,81.4,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16300,81.5,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16320,81.6,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16340,81.7,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16360,81.8,regular,0.675,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16380,81.9,regular,0.665,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16400,82.0,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16420,82.1,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16440,82.2,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16460,82.3,regular,0.625,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16480,82.4,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16500,82.5,regular,0.665,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16520,82.6,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16540,82.7,regular,0.675,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16560,82.8,regular,0.69,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16580,82.9,regular,0.695,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16600,83.0,regular,0.72,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16620,83.1,regular,0.735,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16640,83.2,regular,0.73,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16660,83.3,regular,0.71,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16680,83.4,regular,0.725,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16700,83.5,regular,0.735,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16720,83.6,regular,0.73,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16740,83.7,regular,0.705,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16760,83.8,regular,0.695,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16780,83.9,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16800,84.0,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16820,84.1,regular,0.63,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16840,84.2,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16860,84.3,regular,0.605,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16880,84.4,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16900,84.5,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16920,84.6,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16940,84.7,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16960,84.8,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,16980,84.9,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17000,85.0,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17020,85.1,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17040,85.2,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17060,85.3,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17080,85.4,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17100,85.5,regular,0.56,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17120,85.6,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17140,85.7,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17160,85.8,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17180,85.9,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17200,86.0,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17220,86.1,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17240,86.2,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17260,86.3,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17280,86.4,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17300,86.5,regular,0.56,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17320,86.6,regular,0.56,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17340,86.7,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17360,86.8,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17380,86.9,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17400,87.0,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17420,87.1,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17440,87.2,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17460,87.3,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17480,87.4,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17500,87.5,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17520,87.6,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17540,87.7,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17560,87.8,regular,0.56,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17580,87.9,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17600,88.0,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17620,88.1,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17640,88.2,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17660,88.3,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17680,88.4,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17700,88.5,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17720,88.6,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17740,88.7,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17760,88.8,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17780,88.9,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17800,89.0,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17820,89.1,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17840,89.2,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17860,89.3,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17880,89.4,regular,0.56,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17900,89.5,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17920,89.6,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17940,89.7,regular,0.565,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17960,89.8,regular,0.56,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,17980,89.9,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18000,90.0,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18020,90.1,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18040,90.2,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18060,90.3,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18080,90.4,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18100,90.5,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18120,90.6,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18140,90.7,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18160,90.8,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18180,90.9,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18200,91.0,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18220,91.1,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18240,91.2,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18260,91.3,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18280,91.4,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18300,91.5,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18320,91.6,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18340,91.7,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18360,91.8,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18380,91.9,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18400,92.0,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18420,92.1,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18440,92.2,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18460,92.3,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18480,92.4,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18500,92.5,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18520,92.6,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18540,92.7,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18560,92.8,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18580,92.9,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18600,93.0,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18620,93.1,regular,0.525,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18640,93.2,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18660,93.3,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18680,93.4,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18700,93.5,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18720,93.6,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18740,93.7,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18760,93.8,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18780,93.9,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18800,94.0,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18820,94.1,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18840,94.2,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18860,94.3,regular,0.545,2
